           N_waters_with_contacts
2cht.00382                   10.0
2cht.00383                   10.0
2cht.00384                   10.0
2cht.00385                    9.0
2cht.00386                    9.0
2cht.00387                   10.0
2cht.00388                    9.0
2cht.00389                   10.0
2cht.00390                    9.0
2cht.00391                   10.0
2cht.00392                    9.0
2cht.00393                   10.0
2cht.00394                    9.0
2cht.00395                   10.0
2cht.00396                    9.0
2cht.00397                    8.0
2cht.00398                    9.0
2cht.00399                    9.0
2cht.00400                    9.0
2cht.00401                   10.0
2cht.00402                    8.0
2cht.00403                   10.0
2cht.00404                    9.0
2cht.00405                    8.0
2cht.00406                    8.0
2cht.00407                    9.0
2cht.00408                    9.0
2cht.00409                    9.0
2cht.00410                    8.0
2cht.00411                    9.0
2cht.00412                    9.0
2cht.00413                    9.0
2cht.00414                    9.0
2cht.00415                    9.0
2cht.00416                    8.0
2cht.00417                    9.0
2cht.00418                    9.0
2cht.00419                    7.0
2cht.00420                    8.0
2cht.00421                    7.0
2cht.00422                    8.0
2cht.00423                    8.0
2cht.00424                    7.0
2cht.00425                    7.0
2cht.00426                    8.0
2cht.00427                    9.0
2cht.00428                    8.0
2cht.00429                    8.0
2cht.00430                    8.0
2cht.00431                    9.0
2cht.00432                    8.0
2cht.00433                    7.0
2cht.00434                    6.0
2cht.00435                    7.0
2cht.00436                    7.0
2cht.00437                    8.0
2cht.00438                    8.0
2cht.00439                    8.0
2cht.00440                    6.0
2cht.00441                    6.0
2cht.00442                    6.0
2cht.00443                    7.0
2cht.00444                    7.0
2cht.00445                    7.0
2cht.00446                    7.0
2cht.00447                    7.0
2cht.00448                    8.0
2cht.00449                    7.0
2cht.00450                    8.0
2cht.00451                    8.0
2cht.00452                    7.0
2cht.00453                    7.0
2cht.00454                    7.0
2cht.00455                    7.0
2cht.00456                    8.0
2cht.00457                    7.0
2cht.00458                    6.0
2cht.00459                    8.0
2cht.00460                    9.0
2cht.00461                    8.0
2cht.00462                    8.0
2cht.00463                    8.0
2cht.00464                    9.0
2cht.00465                    8.0
2cht.00466                    9.0
2cht.00467                    7.0
2cht.00468                    8.0
2cht.00469                    7.0
2cht.00470                    7.0
2cht.00471                    8.0
2cht.00472                    5.0
2cht.00473                    8.0
2cht.00474                    6.0
2cht.00475                    6.0
2cht.00476                    7.0
2cht.00477                    6.0
2cht.00478                    8.0
2cht.00479                    8.0
2cht.00480                    9.0
2cht.00481                    9.0
2cht.00482                    8.0
2cht.00483                    7.0
2cht.00484                    7.0
2cht.00485                    7.0
2cht.00486                    9.0
2cht.00487                    8.0
2cht.00488                    8.0
2cht.00489                    7.0
2cht.00490                    8.0
2cht.00491                    7.0
2cht.00492                    8.0
2cht.00493                    6.0
2cht.00494                    7.0
2cht.00495                    8.0
2cht.00496                    8.0
2cht.00497                    7.0
2cht.00498                    9.0
2cht.00499                    8.0
2cht.00500                    9.0
2cht.00501                    7.0
2cht.00502                    8.0
2cht.00503                    6.0
2cht.00504                    6.0
2cht.00505                    6.0
2cht.00506                    6.0
2cht.00507                    6.0
2cht.00508                    6.0
2cht.00509                    6.0
2cht.00510                    7.0
2cht.00511                    7.0
2cht.00512                    8.0
2cht.00513                    8.0
2cht.00514                    8.0
2cht.00515                    6.0
2cht.00516                    8.0
2cht.00517                    6.0
2cht.00518                    7.0
2cht.00519                    6.0
2cht.00520                    7.0
2cht.00521                    8.0
2cht.00522                    8.0
2cht.00523                    9.0
2cht.00524                    8.0
2cht.00525                    8.0
2cht.00526                    8.0
2cht.00527                    7.0
2cht.00528                    6.0
2cht.00529                    7.0
2cht.00530                    7.0
2cht.00531                    9.0
2cht.00532                    8.0
2cht.00533                    6.0
2cht.00534                    7.0
2cht.00535                    8.0
2cht.00536                    7.0
2cht.00537                    6.0
2cht.00538                    7.0
2cht.00539                    6.0
2cht.00540                    7.0
2cht.00541                    7.0
2cht.00542                    6.0
2cht.00543                    9.0
2cht.00544                    9.0
2cht.00545                    8.0
2cht.00546                    6.0
2cht.00547                    6.0
2cht.00548                    6.0
2cht.00549                    6.0
2cht.00550                    6.0
2cht.00551                    7.0
2cht.00552                    6.0
2cht.00553                    7.0
2cht.00554                    6.0
2cht.00555                    6.0
2cht.00556                    6.0
2cht.00557                    7.0
2cht.00558                    7.0
2cht.00559                    6.0
2cht.00560                    6.0
2cht.00561                    7.0
2cht.00562                    7.0
2cht.00563                    7.0
2cht.00564                    6.0
2cht.00565                    7.0
2cht.00566                    7.0
2cht.00567                    6.0
2cht.00568                    6.0
2cht.00569                    6.0
2cht.00570                    7.0
2cht.00571                    8.0
2cht.00572                    8.0
2cht.00573                    7.0
2cht.00574                    7.0
2cht.00575                    6.0
2cht.00576                    8.0
2cht.00577                    7.0
2cht.00578                    6.0
2cht.00579                    7.0
2cht.00580                    7.0
2cht.00581                    6.0
2cht.00582                    6.0
2cht.00583                    6.0
2cht.00584                    6.0
2cht.00585                    6.0
2cht.00586                    6.0
2cht.00587                    6.0
2cht.00588                    7.0
2cht.00589                    9.0
2cht.00590                    9.0
2cht.00591                    6.0
2cht.00592                    7.0
2cht.00593                    7.0
2cht.00594                    7.0
2cht.00595                    6.0
2cht.00596                    6.0
2cht.00597                   10.0
2cht.00598                    8.0
2cht.00599                    7.0
2cht.00600                    7.0
2cht.00601                    7.0
2cht.00602                    7.0
2cht.00603                    6.0
2cht.00604                    8.0
2cht.00605                    7.0
2cht.00606                    7.0
2cht.00607                    7.0
2cht.00608                    7.0
2cht.00609                    7.0
2cht.00610                    6.0
2cht.00611                    8.0
2cht.00612                    8.0
2cht.00613                    7.0
2cht.00614                    5.0
2cht.00615                    5.0
2cht.00616                    6.0
2cht.00617                    6.0
2cht.00618                    6.0
2cht.00619                    6.0
2cht.00620                    6.0
2cht.00621                    7.0
2cht.00622                    7.0
2cht.00623                    8.0
2cht.00624                    6.0
2cht.00625                    7.0
2cht.00626                    8.0
2cht.00627                    7.0
2cht.00628                    6.0
2cht.00629                    9.0
2cht.00630                    9.0
2cht.00631                    7.0
2cht.00632                    6.0
2cht.00633                    7.0
2cht.00634                    7.0
2cht.00635                    8.0
2cht.00636                   10.0
2cht.00637                   10.0
2cht.00638                    8.0
2cht.00639                    9.0
2cht.00640                    8.0
2cht.00641                    8.0
2cht.00642                    9.0
2cht.00643                    6.0
2cht.00644                    6.0
2cht.00645                    7.0
2cht.00646                    7.0
2cht.00647                    8.0
2cht.00648                    7.0
2cht.00649                    7.0
2cht.00650                    8.0
2cht.00651                    7.0
2cht.00652                    7.0
2cht.00653                    7.0
2cht.00654                    7.0
2cht.00655                    8.0
2cht.00656                    7.0
2cht.00657                    9.0
2cht.00658                    7.0
2cht.00659                    8.0
2cht.00660                    7.0
2cht.00661                    8.0
2cht.00662                    8.0
2cht.00663                    8.0
2cht.00664                    8.0
2cht.00665                    8.0
2cht.00666                    7.0
2cht.00667                    6.0
2cht.00668                    8.0
2cht.00669                    8.0
2cht.00670                    7.0
2cht.00671                    6.0
2cht.00672                    6.0
2cht.00673                    6.0
2cht.00674                    7.0
2cht.00675                    7.0
2cht.00676                    7.0
2cht.00677                    7.0
2cht.00678                    6.0
2cht.00679                    7.0
2cht.00680                    8.0
2cht.00681                    8.0
2cht.00682                    8.0
2cht.00683                    8.0
2cht.00684                    9.0
2cht.00685                    7.0
2cht.00686                    8.0
2cht.00687                    8.0
2cht.00688                    7.0
2cht.00689                    7.0
2cht.00690                    7.0
2cht.00691                    6.0
2cht.00692                    8.0
2cht.00693                    6.0
2cht.00694                    6.0
2cht.00695                    7.0
2cht.00696                    6.0
2cht.00697                    8.0
2cht.00698                    9.0
2cht.00699                    8.0
2cht.00700                    8.0
2cht.00701                    9.0
2cht.00702                    7.0
2cht.00703                    8.0
2cht.00704                    7.0
2cht.00705                    9.0
2cht.00706                    8.0
2cht.00707                    7.0
2cht.00708                    9.0
2cht.00709                    8.0
2cht.00710                    7.0
2cht.00711                    7.0
2cht.00712                    8.0
2cht.00713                    7.0
2cht.00714                    7.0
2cht.00715                    7.0
2cht.00716                    8.0
2cht.00717                    8.0
2cht.00718                    9.0
2cht.00719                    8.0
2cht.00720                    7.0
2cht.00721                    7.0
2cht.00722                    7.0
2cht.00723                    9.0
2cht.00724                    8.0
2cht.00725                    8.0
2cht.00726                    9.0
2cht.00727                    7.0
